iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
IND,Asia,India,2020-12-05,9392919.0,0.0,42444.71,136696.0,0.0,495.57,6589.56,0.0,29.78,95.9,0.0,0.35,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145885512.0,1157763.0,103.64,0.82,1095023.0,0.78,0.03,30.5,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2020-12-06,9644222.0,251303.0,35900.43,140182.0,3486.0,498.0,6765.87,176.3,25.19,98.34,2.45,0.35,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146986575.0,1101063.0,104.43,0.78,1068967.0,0.76,0.03,30.5,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2020-12-07,9644222.0,0.0,35900.43,140182.0,0.0,498.0,6765.87,0.0,25.19,98.34,0.0,0.35,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147787656.0,801081.0,105.0,0.57,1058240.0,0.75,0.03,30.7,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2020-12-08,9644222.0,0.0,35900.43,140182.0,0.0,498.0,6765.87,0.0,25.19,98.34,0.0,0.35,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148814055.0,1026399.0,105.72,0.73,1066394.0,0.76,0.03,31.6,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2020-12-09,9644222.0,0.0,35900.43,140182.0,0.0,498.0,6765.87,0.0,25.19,98.34,0.0,0.35,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149836767.0,1022712.0,106.45,0.73,1055831.0,0.75,0.03,31.8,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2020-12-10,9644222.0,0.0,35900.43,140182.0,0.0,498.0,6765.87,0.0,25.19,98.34,0.0,0.35,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150759726.0,922959.0,107.11,0.66,1028868.0,0.73,0.03,32.0,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2020-12-11,9644222.0,0.0,35900.43,140182.0,0.0,498.0,6765.87,0.0,25.19,98.34,0.0,0.35,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150759726.0,922959.0,107.11,0.66,1000116.0,0.71,0.03,32.0,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2020-12-12,9644222.0,0.0,35900.43,140182.0,0.0,498.0,6765.87,0.0,25.19,98.34,0.0,0.35,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152697399.0,922959.0,108.48,0.66,973127.0,0.69,0.03,32.0,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2020-12-13,9857029.0,212807.0,30401.0,143019.0,2837.0,405.29,6915.16,149.29,21.33,100.33,1.99,0.28,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153711833.0,1014434.0,109.2,0.72,960751.0,0.68,0.03,32.5,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2020-12-14,9857029.0,0.0,30401.0,143019.0,0.0,405.29,6915.16,0.0,21.33,100.33,0.0,0.28,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154566990.0,855157.0,109.81,0.61,968476.0,0.69,0.03,33.5,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2020-12-15,9857029.0,0.0,30401.0,143019.0,0.0,405.29,6915.16,0.0,21.33,100.33,0.0,0.28,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155560655.0,993665.0,110.52,0.71,963800.0,0.68,0.03,34.3,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2020-12-16,9857029.0,0.0,30401.0,143019.0,0.0,405.29,6915.16,0.0,21.33,100.33,0.0,0.28,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156646280.0,1085625.0,111.29,0.77,972788.0,0.69,0.03,36.0,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2020-12-17,9857029.0,0.0,30401.0,143019.0,0.0,405.29,6915.16,0.0,21.33,100.33,0.0,0.28,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157805240.0,1158960.0,112.11,0.82,1006502.0,0.72,0.03,38.6,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2020-12-18,9857029.0,0.0,30401.0,143019.0,0.0,405.29,6915.16,0.0,21.33,100.33,0.0,0.28,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158918646.0,1113406.0,112.9,0.79,1027155.0,0.73,0.02,40.4,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2020-12-19,9857029.0,0.0,30401.0,143019.0,0.0,405.29,6915.16,0.0,21.33,100.33,0.0,0.28,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160090514.0,1171868.0,113.74,0.83,1056159.0,0.75,0.02,42.4,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2020-12-20,10031223.0,174194.0,24884.86,145477.0,2458.0,351.14,7037.36,122.2,17.46,102.06,1.72,0.25,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161198195.0,1107681.0,114.52,0.79,1069480.0,0.76,0.02,43.7,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2020-12-21,10031223.0,0.0,24884.86,145477.0,0.0,351.14,7037.36,0.0,17.46,102.06,0.0,0.25,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162098329.0,900134.0,115.16,0.64,1075906.0,0.76,0.02,44.6,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2020-12-22,10031223.0,0.0,24884.86,145477.0,0.0,351.14,7037.36,0.0,17.46,102.06,0.0,0.25,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163170557.0,1072228.0,115.92,0.76,1087129.0,0.77,0.02,45.7,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2020-12-23,10031223.0,0.0,24884.86,145477.0,0.0,351.14,7037.36,0.0,17.46,102.06,0.0,0.25,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164268721.0,1098164.0,116.7,0.78,1088920.0,0.77,0.02,45.6,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2020-12-24,10031223.0,0.0,24884.86,145477.0,0.0,351.14,7037.36,0.0,17.46,102.06,0.0,0.25,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165308366.0,1039645.0,117.44,0.74,1071875.0,0.76,0.02,44.8,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2020-12-25,10031223.0,0.0,24884.86,145477.0,0.0,351.14,7037.36,0.0,17.46,102.06,0.0,0.25,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166305762.0,997396.0,118.15,0.71,1055302.0,0.75,0.02,44.9,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2020-12-26,10031223.0,0.0,24884.86,145477.0,0.0,351.14,7037.36,0.0,17.46,102.06,0.0,0.25,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167159289.0,853527.0,118.76,0.61,1009825.0,0.72,0.02,45.1,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2020-12-27,10187850.0,156627.0,22375.29,147622.0,2145.0,306.43,7147.25,109.88,15.7,103.56,1.5,0.22,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168102657.0,943368.0,119.43,0.67,986352.0,0.7,0.02,45.3,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2020-12-28,10187850.0,0.0,22375.29,147622.0,0.0,306.43,7147.25,0.0,15.7,103.56,0.0,0.22,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168818054.0,715397.0,119.94,0.51,959961.0,0.68,0.02,45.0,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2020-12-29,10187850.0,0.0,22375.29,147622.0,0.0,306.43,7147.25,0.0,15.7,103.56,0.0,0.22,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169801749.0,983695.0,120.64,0.7,947313.0,0.67,0.02,45.5,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2020-12-30,10187850.0,0.0,22375.29,147622.0,0.0,306.43,7147.25,0.0,15.7,103.56,0.0,0.22,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170922030.0,1120281.0,121.43,0.8,950473.0,0.68,0.02,46.6,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2020-12-31,10187850.0,0.0,22375.29,147622.0,0.0,306.43,7147.25,0.0,15.7,103.56,0.0,0.22,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172049274.0,1127244.0,122.23,0.8,962987.0,0.68,0.02,48.2,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2021-01-01,10187850.0,0.0,22375.29,147622.0,0.0,306.43,7147.25,0.0,15.7,103.56,0.0,0.22,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173111694.0,1062420.0,122.99,0.76,972276.0,0.69,0.02,49.8,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2021-01-02,10187850.0,0.0,22375.29,147622.0,0.0,306.43,7147.25,0.0,15.7,103.56,0.0,0.22,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173941658.0,829964.0,123.58,0.59,968910.0,0.69,0.02,49.8,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2021-01-03,10323965.0,136115.0,19445.0,149435.0,1813.0,259.0,7242.74,95.49,13.64,104.84,1.27,0.18,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174899783.0,958125.0,124.26,0.68,971018.0,0.69,0.02,51.3,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2021-01-04,10323965.0,0.0,19445.0,149435.0,0.0,259.0,7242.74,0.0,13.64,104.84,0.0,0.18,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175635761.0,735978.0,124.78,0.52,973958.0,0.69,0.02,51.4,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2021-01-05,10323965.0,0.0,19445.0,149435.0,0.0,259.0,7242.74,0.0,13.64,104.84,0.0,0.18,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176531997.0,896236.0,125.42,0.64,961464.0,0.68,0.02,51.7,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2021-01-06,10323965.0,0.0,19445.0,149435.0,0.0,259.0,7242.74,0.0,13.64,104.84,0.0,0.18,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177463405.0,931408.0,126.08,0.66,934482.0,0.66,0.02,50.9,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2021-01-07,10323965.0,0.0,19445.0,149435.0,0.0,259.0,7242.74,0.0,13.64,104.84,0.0,0.18,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178400995.0,937590.0,126.74,0.67,907389.0,0.64,0.02,50.1,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2021-01-08,10323965.0,0.0,19445.0,149435.0,0.0,259.0,7242.74,0.0,13.64,104.84,0.0,0.18,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179336364.0,935369.0,127.41,0.66,889239.0,0.63,0.02,57.8,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2021-01-09,10323965.0,0.0,19445.0,149435.0,0.0,259.0,7242.74,0.0,13.64,104.84,0.0,0.18,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180253315.0,916951.0,128.06,0.65,901665.0,0.64,0.02,50.0,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2021-01-10,10450284.0,126319.0,18045.57,150999.0,1564.0,223.43,7331.36,88.62,12.66,105.93,1.1,0.16,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181096622.0,843307.0,128.66,0.6,885263.0,0.63,0.02,49.1,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2021-01-11,10450284.0,0.0,18045.57,150999.0,0.0,223.43,7331.36,0.0,12.66,105.93,0.0,0.16,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181755831.0,659209.0,129.13,0.47,874296.0,0.62,0.02,50.0,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2021-01-12,10450284.0,0.0,18045.57,150999.0,0.0,223.43,7331.36,0.0,12.66,105.93,0.0,0.16,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182652887.0,897056.0,129.76,0.64,874413.0,0.62,0.02,50.9,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2021-01-13,10450284.0,0.0,18045.57,150999.0,0.0,223.43,7331.36,0.0,12.66,105.93,0.0,0.16,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183489114.0,836227.0,130.36,0.59,860816.0,0.61,0.02,51.6,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2021-01-14,10450284.0,0.0,18045.57,150999.0,0.0,223.43,7331.36,0.0,12.66,105.93,0.0,0.16,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184232305.0,743191.0,130.89,0.53,833044.0,0.59,0.02,51.0,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2021-01-15,10450284.0,0.0,18045.57,150999.0,0.0,223.43,7331.36,0.0,12.66,105.93,0.0,0.16,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184962401.0,730096.0,131.41,0.52,803720.0,0.57,0.02,43.5,samples tested,0.0,0.0,7668.0,3294338.0,191181.0,191181.0,0.0,0.0,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2021-01-16,10450284.0,0.0,18045.57,150999.0,0.0,223.43,7331.36,0.0,12.66,105.93,0.0,0.16,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185765491.0,803090.0,131.98,0.57,787454.0,0.56,0.02,51.2,samples tested,191181.0,191181.0,7668.0,3294338.0,191181.0,191181.0,0.01,0.01,0.0,0.23,135.0,191181.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2021-01-17,10557985.0,107701.0,15385.86,152274.0,1275.0,182.14,7406.91,75.56,10.79,106.83,0.89,0.13,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186544868.0,779377.0,132.53,0.55,778321.0,0.55,0.02,51.8,samples tested,224301.0,224301.0,7668.0,3294338.0,33120.0,112150.0,0.02,0.02,0.0,0.23,79.0,112150.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2021-01-18,10557985.0,0.0,15385.86,152274.0,0.0,182.14,7406.91,0.0,10.79,106.83,0.0,0.13,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187093036.0,548168.0,132.92,0.39,762458.0,0.54,0.02,52.0,samples tested,454049.0,454049.0,7668.0,3294338.0,229748.0,151350.0,0.03,0.03,0.0,0.23,107.0,151350.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
IND,Asia,India,2021-01-19,10557985.0,0.0,15385.86,152274.0,0.0,182.14,7406.91,0.0,10.79,106.83,0.0,0.13,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187802827.0,709791.0,133.42,0.5,735706.0,0.52,0.02,51.2,samples tested,674835.0,674835.0,7668.0,3294338.0,220786.0,168709.0,0.05,0.05,0.0,0.23,119.0,168709.0,0.01,66.2,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,0.0,0.0,0.0,0.0
